company_idx,tau_0.01,tau_0.02,tau_0.03,tau_0.05,tau_0.075,tau_0.1,tau_0.125,tau_0.15,tau_0.2,tau_0.25,tau_0.3,tau_0.375,tau_0.45,tau_0.55,tau_0.65,tau_0.75,tau_0.85,tau_1
1249,0.0,0.0,0.0,0.0,0.0,18000.0,18000.0,18000.0,18000.0,78000.0,1178000.0,1178000.0,1178000.0,6278000.0,6278000.0,6278000.0,6278000.0,6278000.0
1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,2108749.0,2108749.0,2108749.0,2108749.0,2108749.0,3932774.0,3932774.0,3932774.0,3932774.0,3932774.0,3932774.0,3932774.0,3932774.0,3932774.0,3932774.0,3932774.0,3932774.0,3932774.0
1252,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,2000000.0,2000000.0,5666048.0,5666048.0,5666048.0,8666048.0,8666048.0,8666048.0
1253,8900000.0,8900000.0,8900000.0,8900000.0,8900000.0,8900000.0,8900000.0,8900000.0,8900000.0,8900000.0,8900000.0,8900000.0,8900000.0,15900000.0,15900000.0,15900000.0,15900000.0,15900000.0
1254,30306220.0,30306220.0,30306220.0,30306220.0,30306220.0,30306220.0,30306220.0,30306220.0,30306220.0,30306220.0,30306220.0,30306220.0,30306220.0,30306220.0,30306220.0,70190820.0,70190820.0,70190820.0
1255,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,37999998.0,37999998.0,37999998.0,37999998.0,37999998.0,72999998.0
1256,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,13500000.0,13500000.0,13500000.0,13500000.0
1257,23500000.0,23500000.0,23500000.0,23500000.0,23500000.0,23500000.0,23500000.0,23500000.0,30310000.0,30310000.0,30310000.0,30310000.0,30310000.0,30310000.0,30310000.0,30408191.0,30408191.0,46543600.0
1258,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0
1259,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,8500000.0,8500000.0,8500000.0,8500000.0,23500000.0,23500000.0,23500000.0,28500000.0,28500000.0,43500000.0
1260,295000.0,295000.0,295000.0,295000.0,295000.0,295000.0,295000.0,295000.0,295000.0,295000.0,295000.0,1288750.0,1288750.0,1738750.0,1738750.0,1888750.0,1888750.0,3668184.0
1261,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,1415000.0,1415000.0,1415000.0,5038868.0,5038868.0,5038868.0,5038868.0,5038868.0,5038868.0,5038868.0
1262,2831858.0,2831858.0,2831858.0,2831858.0,2831858.0,2831858.0,2831858.0,2831858.0,2831858.0,2831858.0,2831858.0,2831858.0,2831858.0,6081858.0,6081858.0,6081858.0,6081858.0,6081858.0
1263,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2575000.0,2575000.0,2575000.0,3075000.0,3575000.0,3575000.0
1264,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0,2280161.0
1265,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,430000.0,430000.0,430000.0,430000.0,430000.0,430000.0,4430000.0,4430000.0,4430000.0,4430000.0,4430000.0,4430000.0
1266,1997106.0,1997106.0,1997106.0,1997106.0,1997106.0,1997106.0,1997106.0,1997106.0,1997106.0,1997106.0,1997106.0,1997106.0,2097106.0,2097106.0,2097106.0,2097106.0,2097106.0,2097106.0
1267,3030000.0,3030000.0,3030000.0,3030000.0,3030000.0,3030000.0,3030000.0,3030000.0,3030000.0,3030000.0,3030000.0,3030000.0,3030000.0,3030000.0,3030000.0,3030000.0,5214359.0,11614359.0
1268,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,3792759.0,3792759.0,3792759.0,3792759.0,4741080.0,4741080.0,4741080.0,4741080.0,7991080.0,7991080.0
1269,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1875000.0,1875000.0,1875000.0,1875000.0,1875000.0,4251720.0,4251720.0,4251720.0,4251720.0,4251720.0,4291720.0,4666721.0
1270,7235350.0,7235350.0,7235350.0,7235350.0,7235350.0,7235350.0,7235350.0,9917039.0,9917039.0,9917039.0,12917039.0,12917039.0,12917039.0,12917039.0,12917039.0,12917039.0,12917039.0,51414039.0
1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,45000000.0,45000000.0,45000000.0,45000000.0,45000000.0,45000000.0,45000000.0,88000000.0,88000000.0,88000000.0,88000000.0,88000000.0,88000000.0,88000000.0,88000000.0,88000000.0,88000000.0,88000000.0
1273,2558000.0,2558000.0,2558000.0,2558000.0,2558000.0,2558000.0,2558000.0,2558000.0,3758000.0,3758000.0,3758000.0,3758000.0,3758000.0,4109000.0,4109000.0,4335250.0,4335250.0,4335250.0
1274,1999530.0,1999530.0,1999530.0,1999530.0,1999530.0,4679068.0,4679068.0,4679068.0,4679068.0,4679068.0,4679068.0,4679068.0,4679068.0,4679068.0,4679068.0,8079068.0,8079068.0,8079068.0
1275,3249535.0,3249535.0,3249535.0,3249535.0,3249535.0,3249535.0,7098832.0,7098832.0,16607780.0,16607780.0,16607780.0,16607780.0,16607780.0,16607780.0,16607780.0,16607780.0,16607780.0,16607780.0
1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0
1278,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,150000.0,150000.0,250000.0,250000.0,250000.0,250000.0,1350000.0,1350000.0,1350000.0,1350000.0
1279,215049.0,215049.0,215049.0,215049.0,215049.0,215049.0,215049.0,215049.0,242177.0,242177.0,386991.0,386991.0,386991.0,479915.0,700094.0,700094.0,700094.0,700094.0
1280,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,105000.0,327000.0,327000.0,327000.0,327000.0,327000.0,327000.0
1281,960000.0,960000.0,960000.0,960000.0,960000.0,2460000.0,2460000.0,2460000.0,2460000.0,2460000.0,2460000.0,2460000.0,2460000.0,2460000.0,2460000.0,2460000.0,2460000.0,2460000.0
1282,3682500.0,3682500.0,3682500.0,3682500.0,3682500.0,4612500.0,4612500.0,4612500.0,4612500.0,4612500.0,4612500.0,4612500.0,4612500.0,4612500.0,5428197.0,5428197.0,5428197.0,5428197.0
1283,13803000.0,13803000.0,13803000.0,15803000.0,15803000.0,15803000.0,15803000.0,15803000.0,15803000.0,15803000.0,15803000.0,15803000.0,15803000.0,15803000.0,23522600.0,23522600.0,23522600.0,23522600.0
1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,125000.0,125000.0,125000.0,125000.0,400000.0,400000.0,400000.0,400000.0,916751.0,916751.0,916751.0,1161751.0,1161751.0,1534831.0,1736831.0,1736831.0,1736831.0,1736831.0
1286,7087672.0,7087672.0,7087672.0,7087672.0,7087672.0,7087672.0,7087672.0,7087672.0,7087672.0,7087672.0,9087572.0,15587572.0,15587572.0,15587572.0,15587572.0,15587572.0,15587572.0,15587572.0
1287,1605632.0,1605632.0,1605632.0,1605632.0,1605632.0,1605632.0,1605632.0,6205632.0,6205632.0,6205632.0,6205632.0,6205632.0,6205632.0,6205632.0,6205632.0,6205632.0,6205632.0,8205632.0
1288,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0,165000.0
1289,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0
1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19299.0,19299.0,6019299.0
1291,1645000.0,1645000.0,1645000.0,1645000.0,1645000.0,5195767.0,5195767.0,5195767.0,5195767.0,15795767.0,15795767.0,15795767.0,25795767.0,25795767.0,25795767.0,25795767.0,55795767.0,55795767.0
1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523520.0,1523520.0,1523520.0,1523520.0,1523520.0,1523520.0
1293,0.0,0.0,0.0,0.0,0.0,814396.0,814396.0,814396.0,1593430.0,1593430.0,1593430.0,1593430.0,1593430.0,7050908.0,11963544.0,11963544.0,11963544.0,11963544.0
1294,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,5500000.0,5500000.0,5500000.0,5500000.0,5500000.0,5500000.0,5500000.0
1295,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0
1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0
1297,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,750000.0,15750000.0,15750000.0,15750000.0,15750000.0,15750000.0,15750000.0,15750000.0,15750000.0,15750000.0,15750000.0,15750000.0
1298,766666.0,766666.0,766666.0,766666.0,766666.0,766666.0,766666.0,766666.0,766666.0,766666.0,766666.0,766666.0,766666.0,766666.0,2843716.0,2843716.0,2843716.0,2943716.0
1299,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,7111591.0,7111591.0
1300,600000.0,600000.0,600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,7553998.0,7553998.0,7553998.0,7553998.0
1301,228090.0,228090.0,228090.0,228090.0,228090.0,228090.0,228090.0,228090.0,228090.0,228090.0,228090.0,228090.0,817953.0,817953.0,817953.0,817953.0,817953.0,817953.0
1302,239809.0,239809.0,239809.0,239809.0,239809.0,239809.0,239809.0,239809.0,239809.0,239809.0,239809.0,239809.0,479809.0,751134.0,751134.0,976554.0,1588554.0,2035754.0
1303,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,4500000.0,4500000.0,17500000.0,17500000.0,17500000.0,17500000.0,17500000.0
1304,1300000.0,1300000.0,1300000.0,1440000.0,1440000.0,1440000.0,1440000.0,1440000.0,1840000.0,2015000.0,6915000.0,8415000.0,8415000.0,10630228.0,14630228.0,19427762.0,21346346.0,21841285.0
1305,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0
1306,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0
1307,1425000.0,1425000.0,1425000.0,1425000.0,1425000.0,9033060.0,9033060.0,9033060.0,9033060.0,12901668.0,12901668.0,12901668.0,12901668.0,12901668.0,13834534.0,13834534.0,13834534.0,13834534.0
1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575000.0,575000.0,575000.0,575000.0,575000.0,575000.0,575000.0,575000.0,575000.0,575000.0,575000.0
1309,10806309.0,10806309.0,10806309.0,10806309.0,10806309.0,10806309.0,10806309.0,10806309.0,10806309.0,20806309.0,20806309.0,20806309.0,56806309.0,56806309.0,56806309.0,78414215.0,78414215.0,138414215.0
1310,425000.0,425000.0,425000.0,425000.0,425000.0,425000.0,425000.0,425000.0,425000.0,7561000.0,7561000.0,7561000.0,7561000.0,7561000.0,19561000.0,33561000.0,33561000.0,48561000.0
1311,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0
1312,586906.0,586906.0,586906.0,586906.0,586906.0,586906.0,586906.0,586906.0,586906.0,586906.0,586906.0,586906.0,586906.0,3586906.0,3586906.0,4475614.0,4475614.0,7575614.0
1313,540000.0,540000.0,540000.0,540000.0,540000.0,540000.0,540000.0,540000.0,540000.0,990000.0,990000.0,990000.0,990000.0,1215000.0,1215000.0,1215000.0,1215000.0,1215000.0
1314,24459.0,24459.0,24459.0,34468.0,34468.0,34468.0,34468.0,34468.0,34468.0,34468.0,34468.0,34468.0,34468.0,34468.0,34468.0,34468.0,34468.0,34468.0
1315,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,2450000.0,2450000.0,2450000.0,2450000.0,5450000.0,6457640.0,6457640.0,6457640.0,6457640.0
1316,145621.0,145621.0,145621.0,145621.0,145621.0,145621.0,145621.0,145621.0,145621.0,145621.0,145621.0,145621.0,145621.0,713882.0,713882.0,713882.0,713882.0,713882.0
1317,132338.0,132338.0,132338.0,132338.0,132338.0,132338.0,132338.0,132338.0,132338.0,132338.0,132338.0,132338.0,132338.0,765800.0,765800.0,765800.0,765800.0,765800.0
1318,48887458.0,48887458.0,48887458.0,48887458.0,48887458.0,48887458.0,48887458.0,48887458.0,48887458.0,48887458.0,48887458.0,48887458.0,48887458.0,48887458.0,48887458.0,228765339.0,232329339.0,232329416.0
1319,418000.0,418000.0,418000.0,418000.0,418000.0,418000.0,418000.0,418000.0,1168000.0,1168000.0,1168000.0,1168000.0,1168000.0,1168000.0,1168000.0,1168000.0,1168000.0,1168000.0
1320,4700000.0,4700000.0,4700000.0,4700000.0,4700000.0,4700000.0,4700000.0,4700000.0,4700000.0,4700000.0,4700000.0,4700000.0,4700000.0,8700000.0,8700000.0,14700000.0,14700000.0,14700000.0
1321,450000.0,450000.0,450000.0,450000.0,450000.0,7600000.0,7600000.0,7600000.0,7600000.0,7600000.0,10591238.0,10591238.0,10591238.0,10591238.0,10591238.0,10591238.0,10591238.0,10591238.0
1322,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,15000000.0,15000000.0,31500000.0,31500000.0
1323,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0,2250000.0
1324,6600000.0,6600000.0,6600000.0,6600000.0,6600000.0,6600000.0,6600000.0,6600000.0,6600000.0,6600000.0,6600000.0,6600000.0,6760000.0,6760000.0,6760000.0,6760000.0,6760000.0,6760000.0
1325,360150.0,360150.0,360150.0,360150.0,360150.0,360150.0,360150.0,360150.0,360150.0,430855.0,430855.0,430855.0,430855.0,430855.0,430855.0,430855.0,430855.0,430855.0
1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,6500000.0,6500000.0,6500000.0,18500000.0,18500000.0,18500000.0,18500000.0,18500000.0,18500000.0
1327,1100000.0,1100000.0,1100000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,2700000.0,5700000.0,5700000.0,5700000.0,5700000.0,5700000.0,5700000.0,5700000.0,5700000.0
1328,560000.0,2151333.0,2151333.0,2151333.0,2151333.0,3751333.0,3751333.0,3751333.0,3751333.0,3751333.0,3751333.0,4951333.0,11440911.0,11440911.0,11440911.0,11440911.0,11440911.0,11440911.0
1329,6199977.0,6199977.0,6199977.0,6199977.0,6199977.0,6199977.0,6199977.0,6199977.0,8199977.0,8199977.0,8199977.0,8199977.0,11199976.0,11199976.0,11199976.0,11199976.0,21799976.0,21799976.0
1330,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,252000.0,7552000.0,15652000.0
1331,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,1201000.0,1201000.0,1201000.0,1201000.0
1332,170000.0,170000.0,170000.0,170000.0,170000.0,170000.0,170000.0,170000.0,170000.0,170000.0,170000.0,170000.0,170000.0,1170000.0,13170000.0,15670000.0,15670000.0,15670000.0
1333,2049999.0,2049999.0,2049999.0,2049999.0,2049999.0,2049999.0,2049999.0,2049999.0,2049999.0,2049999.0,4229999.0,4229999.0,5679999.0,7099999.0,9249999.0,9249999.0,9249999.0,9249999.0
1334,4850000.0,4850000.0,4850000.0,4850000.0,4850000.0,4850000.0,4850000.0,4850000.0,7900000.0,18700000.0,18700000.0,18700000.0,18700000.0,18700000.0,30055301.0,30055301.0,31430301.0,36030301.0
1335,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,585000.0,585000.0,585000.0,585000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
1336,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,10100000.0
1337,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,390530.0,390530.0,390530.0,390530.0,390530.0,390530.0,390530.0
1338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284240.0,284240.0,284240.0,284240.0,284240.0,284240.0,284240.0,284240.0
1339,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0
1340,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0
1341,980000.0,980000.0,980000.0,980000.0,980000.0,980000.0,980000.0,980000.0,980000.0,980000.0,980000.0,980000.0,980000.0,980000.0,980000.0,980000.0,980000.0,980000.0
1342,158000.0,158000.0,158000.0,158000.0,158000.0,158000.0,158000.0,158000.0,158000.0,158000.0,158000.0,1158000.0,1158000.0,1158000.0,1158000.0,2658000.0,2658000.0,2658000.0
1343,630000.0,630000.0,630000.0,630000.0,630000.0,630000.0,630000.0,6230000.0,6230000.0,6230000.0,6230000.0,6230000.0,6230000.0,6230000.0,6230000.0,6230000.0,6230000.0,6230000.0
1344,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,550000.0,2650000.0,2650000.0,2650000.0,3650000.0,3650000.0,3650000.0,3650000.0
1345,98436.0,98436.0,98436.0,98436.0,98436.0,98436.0,158436.0,158436.0,158436.0,158436.0,158436.0,306046.0,490149.0,490149.0,490149.0,695149.0,695149.0,695149.0
1346,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,470000.0,470000.0,470000.0,470000.0,470000.0,470000.0
1347,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,40000000.0
1348,8500000.0,8500000.0,8500000.0,8500000.0,8500000.0,8500000.0,8500000.0,8500000.0,8500000.0,33500000.0,33500000.0,33500000.0,33500000.0,33500000.0,33500000.0,33500000.0,33500000.0,54500000.0
1349,128572.0,128572.0,128572.0,128572.0,128572.0,128572.0,128572.0,696237.0,696237.0,696237.0,696237.0,696237.0,696237.0,696237.0,696237.0,696237.0,832862.0,889590.0
1350,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0
1351,17000000.0,17000000.0,17000000.0,17750000.0,20050000.0,20050000.0,20050000.0,20050000.0,20050000.0,20050000.0,20050000.0,20050000.0,20050000.0,20050000.0,20050000.0,20050000.0,26438098.0,26438098.0
1352,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,14602480.0,14602480.0,14602480.0,14602480.0
1353,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0
1354,101777.0,101777.0,101777.0,101777.0,101777.0,101777.0,101777.0,101777.0,101777.0,551777.0,551777.0,551777.0,8728802.0,8728802.0,11073802.0,11073802.0,11073802.0,24373802.0
1355,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4600000.0,17600000.0
1356,872973.0,872973.0,872973.0,872973.0,872973.0,872973.0,872973.0,872973.0,872973.0,872973.0,872973.0,872973.0,872973.0,1397973.0,1397973.0,1397973.0,2197973.0,2197973.0
1357,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,2101536.0,2101536.0,2101536.0,2101536.0,2401536.0,2401536.0,2401536.0,2401536.0,2401536.0,2401536.0,2401536.0,2401536.0,2401536.0
1358,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,1000000.0,1000000.0,1000000.0
1359,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,7350000.0,7350000.0,7350000.0,7350000.0,7350000.0,10350000.0,10350000.0,10900000.0,22400000.0,22400000.0,32400000.0
1360,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,3100000.0
1361,223000.0,223000.0,223000.0,223000.0,223000.0,223000.0,223000.0,223000.0,223000.0,223000.0,223000.0,223000.0,223000.0,223000.0,223000.0,223000.0,328000.0,363000.0
1362,23630.0,23630.0,23630.0,23630.0,23630.0,23630.0,23630.0,23630.0,23630.0,23630.0,23630.0,23630.0,23630.0,23630.0,23630.0,23630.0,23630.0,23630.0
1363,300000.0,300000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0
1364,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0,25755532.0
1365,814250.0,814250.0,814250.0,814250.0,814250.0,814250.0,814250.0,814250.0,814250.0,814250.0,3614250.0,3614250.0,3614250.0,3614250.0,3614250.0,16480250.0,16480250.0,45431351.0
1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0,7650000.0,7650000.0,7650000.0,7650000.0,14000000.0,14000000.0
1368,10000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0
1369,3118726.0,3118726.0,3118726.0,3118726.0,3118726.0,3118726.0,3118726.0,6818726.0,6818726.0,11318726.0,11318726.0,11318726.0,11318726.0,11318726.0,11318726.0,11318726.0,11318726.0,11318726.0
1370,13941618.0,13941618.0,13941618.0,17643083.0,17643083.0,17643083.0,17643083.0,17643083.0,17643083.0,17643083.0,17643083.0,29843083.0,29843083.0,29843083.0,43843083.0,43843083.0,43843083.0,43843083.0
1371,6300000.0,6300000.0,6300000.0,6300000.0,6300000.0,6300000.0,6300000.0,6300000.0,6300000.0,6300000.0,6300000.0,19300000.0,19300000.0,19300000.0,19300000.0,23299994.0,23299994.0,34299994.0
1372,10910000.0,10910000.0,10910000.0,10910000.0,11365000.0,11365000.0,11365000.0,11365000.0,11365000.0,11365000.0,11365000.0,11365000.0,11365000.0,11365000.0,11365000.0,11365000.0,11365000.0,11365000.0
1373,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0,2817800.0
1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000000.0,80000000.0,80000000.0,80000000.0,80000000.0
1375,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,55000.0,73000.0,73000.0,823000.0,823000.0,823000.0,823000.0,823000.0,2323000.0,2323000.0,3923000.0
1376,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,150000000.0
1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,4475002.0,4475002.0,4475002.0,4475002.0,4475002.0,4475002.0,4475002.0,4475002.0,4475002.0,4475002.0,4475002.0,14275002.0,14275002.0,14275002.0,14275002.0,24775002.0,24775002.0,51489170.0
1379,3900000.0,3900000.0,3900000.0,3900000.0,3900000.0,3900000.0,3900000.0,3900000.0,7490522.0,7490522.0,7490522.0,7490522.0,7490522.0,7490522.0,8623022.0,8623022.0,8623022.0,8623022.0
1380,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,3278000.0,3278000.0,3278000.0
1381,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,2783950.0,2783950.0,2783950.0,2783950.0,2783950.0,2783950.0,2783950.0
1382,1617000.0,1617000.0,1617000.0,3878759.0,3878759.0,3878759.0,3878759.0,3878759.0,3878759.0,3878759.0,3878759.0,3878759.0,3878759.0,3878759.0,3878759.0,3878759.0,3878759.0,3878759.0
1383,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1899999.0,1899999.0,1899999.0,1899999.0,1899999.0,1899999.0,1899999.0,1899999.0,1899999.0,1899999.0,1899999.0,1899999.0
